descendant_id,ancestor_id,relation,descendant_project_id,ancestor_project_id,descendant_author,ancestor_author,descendant_created_month,ancestor_created_month,lag_months
Qwen/Qwen2-7B-Instruct,Qwen/Qwen2-7B,finetune,hf_model_Qwen__Qwen2-7B-Instruct,hf_model_Qwen__Qwen2-7B,Qwen,Qwen,202406,202406,0
protectai/deberta-v3-base-prompt-injection-v2,microsoft/deberta-v3-base,quantized,hf_model_protectai__deberta-v3-base-prompt-injection-v2,hf_model_microsoft__deberta-v3-base,protectai,microsoft,202404,202203,25
lmstudio-community/gemma-3-4b-it-GGUF,google/gemma-3-4b-it,quantized,hf_model_lmstudio-community__gemma-3-4b-it-GGUF,hf_model_google__gemma-3-4b-it,lmstudio-community,google,202503,202502,1
jinaai/jina-reranker-v3,Qwen/Qwen3-0.6B,finetune,hf_model_jinaai__jina-reranker-v3,hf_model_Qwen__Qwen3-0.6B,jinaai,Qwen,202509,202504,5
Qwen/Qwen2.5-3B-Instruct-GGUF,Qwen/Qwen2.5-3B-Instruct,quantized,hf_model_Qwen__Qwen2.5-3B-Instruct-GGUF,hf_model_Qwen__Qwen2.5-3B-Instruct,Qwen,Qwen,202409,202409,0
DeepBeepMeep/Wan2.1,Wan-AI/Wan2.1-T2V-1.3B,quantized,hf_model_DeepBeepMeep__Wan2.1,hf_model_Wan-AI__Wan2.1-T2V-1.3B,DeepBeepMeep,Wan-AI,202502,202502,0
TheBloke/Mistral-7B-Instruct-v0.2-AWQ,mistralai/Mistral-7B-Instruct-v0.2,quantized,hf_model_TheBloke__Mistral-7B-Instruct-v0.2-AWQ,hf_model_mistralai__Mistral-7B-Instruct-v0.2,TheBloke,mistralai,202312,202312,0
unsloth/Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,finetune,hf_model_unsloth__Llama-3.1-8B-Instruct,hf_model_meta-llama__Llama-3.1-8B-Instruct,unsloth,meta-llama,202502,202407,7
livekit/turn-detector,Qwen/Qwen2.5-0.5B-Instruct,quantized,hf_model_livekit__turn-detector,hf_model_Qwen__Qwen2.5-0.5B-Instruct,livekit,Qwen,202412,202409,3
zai-org/GLM-4.1V-9B-Thinking,zai-org/GLM-4-9B-0414,finetune,hf_model_zai-org__GLM-4.1V-9B-Thinking,hf_model_zai-org__GLM-4-9B-0414,zai-org,zai-org,202506,202504,2
Qwen/Qwen2.5-Math-1.5B,Qwen/Qwen2.5-1.5B,finetune,hf_model_Qwen__Qwen2.5-Math-1.5B,hf_model_Qwen__Qwen2.5-1.5B,Qwen,Qwen,202409,202409,0
Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-0.5B,finetune,hf_model_Qwen__Qwen2.5-Coder-0.5B-Instruct,hf_model_Qwen__Qwen2.5-Coder-0.5B,Qwen,Qwen,202411,202411,0
mistralai/Ministral-3-14B-Instruct-2512,mistralai/Ministral-3-14B-Base-2512,quantized,hf_model_mistralai__Ministral-3-14B-Instruct-2512,hf_model_mistralai__Ministral-3-14B-Base-2512,mistralai,mistralai,202510,202510,0
mistralai/Mistral-7B-Instruct-v0.1,mistralai/Mistral-7B-v0.1,finetune,hf_model_mistralai__Mistral-7B-Instruct-v0.1,hf_model_mistralai__Mistral-7B-v0.1,mistralai,mistralai,202309,202309,0
AITeamVN/Vietnamese_Embedding,BAAI/bge-m3,quantized,hf_model_AITeamVN__Vietnamese_Embedding,hf_model_BAAI__bge-m3,AITeamVN,BAAI,202503,202401,14
unsloth/mistral-7b-v0.3-bnb-4bit,mistralai/Mistral-7B-v0.3,quantized,hf_model_unsloth__mistral-7b-v0.3-bnb-4bit,hf_model_mistralai__Mistral-7B-v0.3,unsloth,mistralai,202405,202405,0
OpenGVLab/InternVL3_5-GPT-OSS-20B-A4B-Preview-HF,openai/gpt-oss-20b,merge,hf_model_OpenGVLab__InternVL3_5-GPT-OSS-20B-A4B-Preview-HF,hf_model_openai__gpt-oss-20b,OpenGVLab,openai,202508,202508,0
Qwen/Qwen2.5-72B-Instruct-AWQ,Qwen/Qwen2.5-72B-Instruct,quantized,hf_model_Qwen__Qwen2.5-72B-Instruct-AWQ,hf_model_Qwen__Qwen2.5-72B-Instruct,Qwen,Qwen,202409,202409,0
Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,Qwen/Qwen3-30B-A3B-Instruct-2507,quantized,hf_model_Qwen__Qwen3-30B-A3B-Instruct-2507-FP8,hf_model_Qwen__Qwen3-30B-A3B-Instruct-2507,Qwen,Qwen,202507,202507,0
lmstudio-community/DeepSeek-R1-0528-Qwen3-8B-MLX-4bit,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,quantized,hf_model_lmstudio-community__DeepSeek-R1-0528-Qwen3-8B-MLX-4bit,hf_model_deepseek-ai__DeepSeek-R1-0528-Qwen3-8B,lmstudio-community,deepseek-ai,202505,202505,0
Qwen/Qwen3-14B-FP8,Qwen/Qwen3-14B,quantized,hf_model_Qwen__Qwen3-14B-FP8,hf_model_Qwen__Qwen3-14B,Qwen,Qwen,202504,202504,0
John6666/diving-illustrious-real-asian-v50-sdxl,OnomaAIResearch/Illustrious-xl-early-release-v0,finetune,hf_model_John6666__diving-illustrious-real-asian-v50-sdxl,hf_model_OnomaAIResearch__Illustrious-xl-early-release-v0,John6666,OnomaAIResearch,202509,202409,12
meta-llama/Llama-4-Scout-17B-16E-Instruct,meta-llama/Llama-4-Scout-17B-16E,finetune,hf_model_meta-llama__Llama-4-Scout-17B-16E-Instruct,hf_model_meta-llama__Llama-4-Scout-17B-16E,meta-llama,meta-llama,202504,202504,0
ggml-org/gpt-oss-120b-GGUF,openai/gpt-oss-120b,quantized,hf_model_ggml-org__gpt-oss-120b-GGUF,hf_model_openai__gpt-oss-120b,ggml-org,openai,202508,202508,0
cyankiwi/Qwen3-VL-4B-Instruct-AWQ-4bit,Qwen/Qwen3-VL-4B-Instruct,quantized,hf_model_cyankiwi__Qwen3-VL-4B-Instruct-AWQ-4bit,hf_model_Qwen__Qwen3-VL-4B-Instruct,cyankiwi,Qwen,202510,202510,0
facebook/dinov3-vits16-pretrain-lvd1689m,facebook/dinov3-vit7b16-pretrain-lvd1689m,finetune,hf_model_facebook__dinov3-vits16-pretrain-lvd1689m,hf_model_facebook__dinov3-vit7b16-pretrain-lvd1689m,facebook,facebook,202508,202508,0
lightx2v/Qwen-Image-Lightning,Qwen/Qwen-Image,adapter,hf_model_lightx2v__Qwen-Image-Lightning,hf_space_Qwen__Qwen-Image,lightx2v,Qwen,202508,202508,0
jakeBland/wav2vec-vm-finetune,facebook/wav2vec2-xls-r-300m,finetune,hf_model_jakeBland__wav2vec-vm-finetune,hf_model_facebook__wav2vec2-xls-r-300m,jakeBland,facebook,202502,202203,35
lmstudio-community/DeepSeek-R1-0528-Qwen3-8B-MLX-8bit,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,quantized,hf_model_lmstudio-community__DeepSeek-R1-0528-Qwen3-8B-MLX-8bit,hf_model_deepseek-ai__DeepSeek-R1-0528-Qwen3-8B,lmstudio-community,deepseek-ai,202505,202505,0
lmstudio-community/gemma-3n-E4B-it-MLX-4bit,google/gemma-3n-E4B-it,quantized,hf_model_lmstudio-community__gemma-3n-E4B-it-MLX-4bit,hf_model_google__gemma-3n-E4B-it,lmstudio-community,google,202507,202506,1
casperhansen/llama-3.3-70b-instruct-awq,meta-llama/Llama-3.1-70B,quantized,hf_model_casperhansen__llama-3.3-70b-instruct-awq,hf_model_meta-llama__Llama-3.1-70B,casperhansen,meta-llama,202412,202407,5
bartowski/Qwen2.5-Coder-7B-Instruct-GGUF,Qwen/Qwen2.5-Coder-7B-Instruct,quantized,hf_model_bartowski__Qwen2.5-Coder-7B-Instruct-GGUF,hf_model_Qwen__Qwen2.5-Coder-7B-Instruct,bartowski,Qwen,202409,202409,0
unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,meta-llama/Llama-3.1-8B-Instruct,quantized,hf_model_unsloth__Meta-Llama-3.1-8B-Instruct-bnb-4bit,hf_model_meta-llama__Llama-3.1-8B-Instruct,unsloth,meta-llama,202407,202407,0
tomaarsen/span-marker-mbert-base-multinerd,google-bert/bert-base-multilingual-cased,finetune,hf_model_tomaarsen__span-marker-mbert-base-multinerd,hf_model_google-bert__bert-base-multilingual-cased,tomaarsen,google-bert,202308,202203,17
Qwen/Qwen2.5-Coder-7B,Qwen/Qwen2.5-7B,finetune,hf_model_Qwen__Qwen2.5-Coder-7B,hf_model_Qwen__Qwen2.5-7B,Qwen,Qwen,202409,202409,0
dslim/distilbert-NER,distilbert/distilbert-base-cased,quantized,hf_model_dslim__distilbert-NER,hf_model_distilbert__distilbert-base-cased,dslim,distilbert,202401,202203,22
lmstudio-community/gemma-3n-E4B-it-MLX-bf16,google/gemma-3n-E4B-it,finetune,hf_model_lmstudio-community__gemma-3n-E4B-it-MLX-bf16,hf_model_google__gemma-3n-E4B-it,lmstudio-community,google,202506,202506,0
lmstudio-community/gemma-3n-E4B-it-MLX-8bit,google/gemma-3n-E4B-it,quantized,hf_model_lmstudio-community__gemma-3n-E4B-it-MLX-8bit,hf_model_google__gemma-3n-E4B-it,lmstudio-community,google,202507,202506,1
HuggingFaceTB/SmolVLM-256M-Instruct,HuggingFaceTB/SmolLM2-135M-Instruct,quantized,hf_model_HuggingFaceTB__SmolVLM-256M-Instruct,hf_model_HuggingFaceTB__SmolLM2-135M-Instruct,HuggingFaceTB,HuggingFaceTB,202501,202410,3
nomic-ai/CodeRankEmbed,Snowflake/snowflake-arctic-embed-m-long,finetune,hf_model_nomic-ai__CodeRankEmbed,hf_model_Snowflake__snowflake-arctic-embed-m-long,nomic-ai,Snowflake,202411,202404,7
lmstudio-community/gemma-3n-E4B-it-MLX-6bit,google/gemma-3n-E4B-it,quantized,hf_model_lmstudio-community__gemma-3n-E4B-it-MLX-6bit,hf_model_google__gemma-3n-E4B-it,lmstudio-community,google,202507,202506,1
google/gemma-2-9b-it,google/gemma-2-9b,finetune,hf_model_google__gemma-2-9b-it,hf_model_google__gemma-2-9b,google,google,202406,202406,0
allenai/olmOCR-2-7B-1025,Qwen/Qwen2.5-VL-7B-Instruct,finetune,hf_model_allenai__olmOCR-2-7B-1025,hf_model_Qwen__Qwen2.5-VL-7B-Instruct,allenai,Qwen,202510,202501,9
fancyfeast/llama-joycaption-alpha-two-hf-llava,google/siglip-so400m-patch14-384,finetune,hf_model_fancyfeast__llama-joycaption-alpha-two-hf-llava,hf_model_google__siglip-so400m-patch14-384,fancyfeast,google,202410,202401,9
ISTA-DASLab/gemma-3-27b-it-GPTQ-4b-128g,google/gemma-3-27b-it,quantized,hf_model_ISTA-DASLab__gemma-3-27b-it-GPTQ-4b-128g,hf_model_google__gemma-3-27b-it,ISTA-DASLab,google,202503,202503,0
OpenPipe/Qwen3-14B-Instruct,Qwen/Qwen3-14B-Base,finetune,hf_model_OpenPipe__Qwen3-14B-Instruct,hf_model_Qwen__Qwen3-14B-Base,OpenPipe,Qwen,202510,202504,6
gigant/romanian-wav2vec2,facebook/wav2vec2-xls-r-300m,finetune,hf_model_gigant__romanian-wav2vec2,hf_model_facebook__wav2vec2-xls-r-300m,gigant,facebook,202203,202203,0
HuggingFaceTB/SmolVLM2-500M-Video-Instruct,HuggingFaceTB/SmolVLM-500M-Instruct,quantized,hf_model_HuggingFaceTB__SmolVLM2-500M-Video-Instruct,hf_model_HuggingFaceTB__SmolVLM-500M-Instruct,HuggingFaceTB,HuggingFaceTB,202502,202501,1
cybersectony/phishing-email-detection-distilbert_v2.4.1,distilbert/distilbert-base-uncased,finetune,hf_model_cybersectony__phishing-email-detection-distilbert_v2.4.1,hf_model_distilbert__distilbert-base-uncased,cybersectony,distilbert,202410,202203,31
Qwen/Qwen3-VL-8B-Instruct-FP8,Qwen/Qwen3-VL-8B-Instruct,quantized,hf_model_Qwen__Qwen3-VL-8B-Instruct-FP8,hf_model_Qwen__Qwen3-VL-8B-Instruct,Qwen,Qwen,202510,202510,0
moonshotai/Kimi-VL-A3B-Instruct,moonshotai/Moonlight-16B-A3B,finetune,hf_model_moonshotai__Kimi-VL-A3B-Instruct,hf_model_moonshotai__Moonlight-16B-A3B,moonshotai,moonshotai,202504,202502,2
cagliostrolab/animagine-xl-4.0,stabilityai/stable-diffusion-xl-base-1.0,finetune,hf_model_cagliostrolab__animagine-xl-4.0,hf_model_stabilityai__stable-diffusion-xl-base-1.0,cagliostrolab,stabilityai,202501,202307,18
ggml-org/embeddinggemma-300M-GGUF,google/embeddinggemma-300m,quantized,hf_model_ggml-org__embeddinggemma-300M-GGUF,hf_model_google__embeddinggemma-300m,ggml-org,google,202509,202507,2
RedHatAI/Meta-Llama-3.1-8B-Instruct-FP8,meta-llama/Llama-3.1-8B-Instruct,quantized,hf_model_RedHatAI__Meta-Llama-3.1-8B-Instruct-FP8,hf_model_meta-llama__Llama-3.1-8B-Instruct,RedHatAI,meta-llama,202407,202407,0
LGAI-EXAONE/EXAONE-Deep-7.8B,LGAI-EXAONE/EXAONE-3.5-7.8B-Instruct,finetune,hf_model_LGAI-EXAONE__EXAONE-Deep-7.8B,hf_model_LGAI-EXAONE__EXAONE-3.5-7.8B-Instruct,LGAI-EXAONE,LGAI-EXAONE,202503,202412,3
xbgoose/hubert-large-speech-emotion-recognition-russian-dusha-finetuned,facebook/hubert-large-ls960-ft,finetune,hf_model_xbgoose__hubert-large-speech-emotion-recognition-russian-dusha-finetuned,hf_model_facebook__hubert-large-ls960-ft,xbgoose,facebook,202305,202203,14
prithivMLmods/Spam-Bert-Uncased,google-bert/bert-base-uncased,finetune,hf_model_prithivMLmods__Spam-Bert-Uncased,hf_model_google-bert__bert-base-uncased,prithivMLmods,google-bert,202412,202203,33
Qwen/Qwen3Guard-Gen-0.6B,Qwen/Qwen3-0.6B,finetune,hf_model_Qwen__Qwen3Guard-Gen-0.6B,hf_model_Qwen__Qwen3-0.6B,Qwen,Qwen,202509,202504,5
comodoro/wav2vec2-xls-r-300m-cs-250,facebook/wav2vec2-xls-r-300m,finetune,hf_model_comodoro__wav2vec2-xls-r-300m-cs-250,hf_model_facebook__wav2vec2-xls-r-300m,comodoro,facebook,202203,202203,0
Qwen/Qwen3-VL-30B-A3B-Instruct-FP8,Qwen/Qwen3-VL-30B-A3B-Instruct,quantized,hf_model_Qwen__Qwen3-VL-30B-A3B-Instruct-FP8,hf_model_Qwen__Qwen3-VL-30B-A3B-Instruct,Qwen,Qwen,202510,202509,1
unsloth/Qwen3-0.6B,Qwen/Qwen3-0.6B,finetune,hf_model_unsloth__Qwen3-0.6B,hf_model_Qwen__Qwen3-0.6B,unsloth,Qwen,202504,202504,0
Qwen/Qwen3-1.7B-GPTQ-Int8,Qwen/Qwen3-1.7B,quantized,hf_model_Qwen__Qwen3-1.7B-GPTQ-Int8,hf_model_Qwen__Qwen3-1.7B,Qwen,Qwen,202505,202504,1
cyankiwi/Ministral-3-14B-Reasoning-2512-AWQ-4bit,mistralai/Ministral-3-14B-Reasoning-2512,quantized,hf_model_cyankiwi__Ministral-3-14B-Reasoning-2512-AWQ-4bit,hf_model_mistralai__Ministral-3-14B-Reasoning-2512,cyankiwi,mistralai,202512,202510,2
mistralai/Devstral-Small-2-24B-Instruct-2512,mistralai/Mistral-Small-3.1-24B-Base-2503,quantized,hf_model_mistralai__Devstral-Small-2-24B-Instruct-2512,hf_model_mistralai__Mistral-Small-3.1-24B-Base-2503,mistralai,mistralai,202511,202503,8
unsloth/Qwen3-0.6B-unsloth-bnb-4bit,Qwen/Qwen3-0.6B,quantized,hf_model_unsloth__Qwen3-0.6B-unsloth-bnb-4bit,hf_model_Qwen__Qwen3-0.6B,unsloth,Qwen,202504,202504,0
btbtyler09/Qwen3-Coder-30B-A3B-Instruct-gptq-8bit,Qwen/Qwen3-Coder-30B-A3B-Instruct,quantized,hf_model_btbtyler09__Qwen3-Coder-30B-A3B-Instruct-gptq-8bit,hf_model_Qwen__Qwen3-Coder-30B-A3B-Instruct,btbtyler09,Qwen,202508,202507,1
unsloth/gpt-oss-20b-GGUF,openai/gpt-oss-20b,quantized,hf_model_unsloth__gpt-oss-20b-GGUF,hf_model_openai__gpt-oss-20b,unsloth,openai,202508,202508,0
TahaDouaji/detr-doc-table-detection,facebook/detr-resnet-50,quantized,hf_model_TahaDouaji__detr-doc-table-detection,hf_model_facebook__detr-resnet-50,TahaDouaji,facebook,202203,202203,0
Qwen/Qwen2.5-VL-7B-Instruct-AWQ,Qwen/Qwen2.5-VL-7B-Instruct,quantized,hf_model_Qwen__Qwen2.5-VL-7B-Instruct-AWQ,hf_model_Qwen__Qwen2.5-VL-7B-Instruct,Qwen,Qwen,202502,202501,1
kpsss34/FHDR_Uncensored,black-forest-labs/FLUX.1-dev,quantized,hf_model_kpsss34__FHDR_Uncensored,hf_model_black-forest-labs__FLUX.1-dev,kpsss34,black-forest-labs,202510,202407,15
bartowski/SmolLM2-1.7B-Instruct-GGUF,HuggingFaceTB/SmolLM2-1.7B-Instruct,quantized,hf_model_bartowski__SmolLM2-1.7B-Instruct-GGUF,hf_model_HuggingFaceTB__SmolLM2-1.7B-Instruct,bartowski,HuggingFaceTB,202410,202410,0
google/gemma-3n-E2B-it,google/gemma-3n-E4B-it,finetune,hf_model_google__gemma-3n-E2B-it,hf_model_google__gemma-3n-E4B-it,google,google,202506,202506,0
nvidia/Qwen3-30B-A3B-NVFP4,Qwen/Qwen3-30B-A3B,quantized,hf_model_nvidia__Qwen3-30B-A3B-NVFP4,hf_model_Qwen__Qwen3-30B-A3B,nvidia,Qwen,202507,202504,3
unsloth/Mistral-Small-3.2-24B-Instruct-2506-bnb-4bit,mistralai/Mistral-Small-3.2-24B-Instruct-2506,generic,hf_model_unsloth__Mistral-Small-3.2-24B-Instruct-2506-bnb-4bit,hf_model_mistralai__Mistral-Small-3.2-24B-Instruct-2506,unsloth,mistralai,202506,202506,0
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507,quantized,hf_model_Qwen__Qwen3-235B-A22B-Instruct-2507-FP8,hf_model_Qwen__Qwen3-235B-A22B-Instruct-2507,Qwen,Qwen,202507,202507,0
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,meta-llama/Llama-3.1-8B-Instruct,quantized,hf_model_bartowski__Meta-Llama-3.1-8B-Instruct-GGUF,hf_model_meta-llama__Llama-3.1-8B-Instruct,bartowski,meta-llama,202407,202407,0
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Base-2512,quantized,hf_model_mistralai__Ministral-3-8B-Instruct-2512,hf_model_mistralai__Ministral-3-8B-Base-2512,mistralai,mistralai,202510,202510,0
tomaarsen/span-marker-bert-base-uncased-acronyms,google-bert/bert-base-uncased,finetune,hf_model_tomaarsen__span-marker-bert-base-uncased-acronyms,hf_model_google-bert__bert-base-uncased,tomaarsen,google-bert,202308,202203,17
reducto/RolmOCR,Qwen/Qwen2.5-VL-7B-Instruct,finetune,hf_model_reducto__RolmOCR,hf_model_Qwen__Qwen2.5-VL-7B-Instruct,reducto,Qwen,202504,202501,3
unsloth/Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,finetune,hf_model_unsloth__Qwen2.5-7B-Instruct,hf_model_Qwen__Qwen2.5-7B-Instruct,unsloth,Qwen,202409,202409,0
RedHatAI/Meta-Llama-3.1-8B-FP8,meta-llama/Llama-3.1-8B,quantized,hf_model_RedHatAI__Meta-Llama-3.1-8B-FP8,hf_model_meta-llama__Llama-3.1-8B,RedHatAI,meta-llama,202407,202407,0
tristayqc/my_zh_CN_asr_cv13_model,jonatasgrosman/wav2vec2-large-xlsr-53-chinese-zh-cn,finetune,hf_model_tristayqc__my_zh_CN_asr_cv13_model,hf_model_jonatasgrosman__wav2vec2-large-xlsr-53-chinese-zh-cn,tristayqc,jonatasgrosman,202404,202203,25
NousResearch/Hermes-2-Pro-Llama-3-8B,NousResearch/Meta-Llama-3-8B,finetune,hf_model_NousResearch__Hermes-2-Pro-Llama-3-8B,hf_model_NousResearch__Meta-Llama-3-8B,NousResearch,NousResearch,202404,202404,0
huyydangg/DEk21_hcmute_embedding,bkai-foundation-models/vietnamese-bi-encoder,quantized,hf_model_huyydangg__DEk21_hcmute_embedding,hf_model_bkai-foundation-models__vietnamese-bi-encoder,huyydangg,bkai-foundation-models,202501,202309,16
lmstudio-community/GLM-4.6V-Flash-MLX-4bit,zai-org/GLM-4.6V-Flash,quantized,hf_model_lmstudio-community__GLM-4.6V-Flash-MLX-4bit,hf_model_zai-org__GLM-4.6V-Flash,lmstudio-community,zai-org,202512,202512,0
ggml-org/Qwen3-Coder-30B-A3B-Instruct-Q8_0-GGUF,Qwen/Qwen3-Coder-30B-A3B-Instruct,quantized,hf_model_ggml-org__Qwen3-Coder-30B-A3B-Instruct-Q8_0-GGUF,hf_model_Qwen__Qwen3-Coder-30B-A3B-Instruct,ggml-org,Qwen,202508,202507,1
cross-encoder/nli-deberta-v3-small,microsoft/deberta-v3-small,quantized,hf_model_cross-encoder__nli-deberta-v3-small,hf_model_microsoft__deberta-v3-small,cross-encoder,microsoft,202203,202203,0
Qwen/Qwen2.5-VL-32B-Instruct-AWQ,Qwen/Qwen2.5-VL-32B-Instruct,quantized,hf_model_Qwen__Qwen2.5-VL-32B-Instruct-AWQ,hf_space_Qwen__Qwen2.5-VL-32B-Instruct,Qwen,Qwen,202503,202503,0
lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,Qwen/Qwen3-Coder-30B-A3B-Instruct,quantized,hf_model_lmstudio-community__Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,hf_model_Qwen__Qwen3-Coder-30B-A3B-Instruct,lmstudio-community,Qwen,202507,202507,0
unsloth/Nemotron-3-Nano-30B-A3B-GGUF,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,quantized,hf_model_unsloth__Nemotron-3-Nano-30B-A3B-GGUF,hf_model_nvidia__NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,unsloth,nvidia,202512,202512,0
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,Qwen/Qwen2.5-Coder-7B-Instruct,quantized,hf_model_Qwen__Qwen2.5-Coder-7B-Instruct-AWQ,hf_model_Qwen__Qwen2.5-Coder-7B-Instruct,Qwen,Qwen,202409,202409,0
jinaai/jina-code-embeddings-1.5b,Qwen/Qwen2.5-Coder-1.5B,finetune,hf_model_jinaai__jina-code-embeddings-1.5b,hf_model_Qwen__Qwen2.5-Coder-1.5B,jinaai,Qwen,202508,202409,11
lmstudio-community/GLM-4.6V-Flash-MLX-8bit,zai-org/GLM-4.6V-Flash,quantized,hf_model_lmstudio-community__GLM-4.6V-Flash-MLX-8bit,hf_model_zai-org__GLM-4.6V-Flash,lmstudio-community,zai-org,202512,202512,0
lmstudio-community/GLM-4.6V-Flash-MLX-6bit,zai-org/GLM-4.6V-Flash,quantized,hf_model_lmstudio-community__GLM-4.6V-Flash-MLX-6bit,hf_model_zai-org__GLM-4.6V-Flash,lmstudio-community,zai-org,202512,202512,0
lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-5bit,Qwen/Qwen3-Coder-30B-A3B-Instruct,quantized,hf_model_lmstudio-community__Qwen3-Coder-30B-A3B-Instruct-MLX-5bit,hf_model_Qwen__Qwen3-Coder-30B-A3B-Instruct,lmstudio-community,Qwen,202508,202507,1
westlake-repl/Evolla-10B-hf,meta-llama/Llama-3.1-8B-Instruct,finetune,hf_model_westlake-repl__Evolla-10B-hf,hf_model_meta-llama__Llama-3.1-8B-Instruct,westlake-repl,meta-llama,202502,202407,7
google/medgemma-4b-it,google/medgemma-4b-pt,finetune,hf_model_google__medgemma-4b-it,hf_model_google__medgemma-4b-pt,google,google,202505,202505,0
Qwen/Qwen3Guard-Gen-8B,Qwen/Qwen3-8B,finetune,hf_model_Qwen__Qwen3Guard-Gen-8B,hf_model_Qwen__Qwen3-8B,Qwen,Qwen,202509,202504,5
jamal-ibrahim/risk_assesment,distilbert/distilbert-base-uncased,finetune,hf_model_jamal-ibrahim__risk_assesment,hf_model_distilbert__distilbert-base-uncased,jamal-ibrahim,distilbert,202406,202203,27
meta-llama/Llama-3.1-405B-Instruct,meta-llama/Llama-3.1-405B,finetune,hf_model_meta-llama__Llama-3.1-405B-Instruct,hf_model_meta-llama__Llama-3.1-405B,meta-llama,meta-llama,202407,202407,0
autoweeb/Qwen-Image-Edit-2509-Photo-to-Anime,Qwen/Qwen-Image-Edit-2509,adapter,hf_model_autoweeb__Qwen-Image-Edit-2509-Photo-to-Anime,hf_space_Qwen__Qwen-Image-Edit-2509,autoweeb,Qwen,202511,202509,2
Qwen/Qwen2.5-Coder-3B-Instruct,Qwen/Qwen2.5-Coder-3B,finetune,hf_model_Qwen__Qwen2.5-Coder-3B-Instruct,hf_model_Qwen__Qwen2.5-Coder-3B,Qwen,Qwen,202411,202411,0
allenai/olmOCR-2-7B-1025-FP8,Qwen/Qwen2.5-VL-7B-Instruct,quantized,hf_model_allenai__olmOCR-2-7B-1025-FP8,hf_model_Qwen__Qwen2.5-VL-7B-Instruct,allenai,Qwen,202510,202501,9
lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-8bit,Qwen/Qwen3-Coder-30B-A3B-Instruct,quantized,hf_model_lmstudio-community__Qwen3-Coder-30B-A3B-Instruct-MLX-8bit,hf_model_Qwen__Qwen3-Coder-30B-A3B-Instruct,lmstudio-community,Qwen,202507,202507,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,openai/gpt-oss-20b,quantized,hf_model_unsloth__gpt-oss-20b-unsloth-bnb-4bit,hf_model_openai__gpt-oss-20b,unsloth,openai,202508,202508,0
lightx2v/Qwen-Image-Edit-2511-Lightning,Qwen/Qwen-Image-Edit-2511,adapter,hf_model_lightx2v__Qwen-Image-Edit-2511-Lightning,hf_space_Qwen__Qwen-Image-Edit-2511,lightx2v,Qwen,202512,202512,0
lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-6bit,Qwen/Qwen3-Coder-30B-A3B-Instruct,quantized,hf_model_lmstudio-community__Qwen3-Coder-30B-A3B-Instruct-MLX-6bit,hf_model_Qwen__Qwen3-Coder-30B-A3B-Instruct,lmstudio-community,Qwen,202507,202507,0
kakaocorp/kanana-1.5-v-3b-instruct,kakaocorp/kanana-1.5-v-3b-instruct,finetune,hf_model_kakaocorp__kanana-1.5-v-3b-instruct,hf_model_kakaocorp__kanana-1.5-v-3b-instruct,kakaocorp,kakaocorp,202507,202507,0
Qwen/QwQ-32B-AWQ,Qwen/QwQ-32B,quantized,hf_model_Qwen__QwQ-32B-AWQ,hf_model_Qwen__QwQ-32B,Qwen,Qwen,202503,202503,0
ibm-granite/granite-speech-3.3-2b,ibm-granite/granite-3.3-2b-instruct,finetune,hf_model_ibm-granite__granite-speech-3.3-2b,hf_model_ibm-granite__granite-3.3-2b-instruct,ibm-granite,ibm-granite,202504,202504,0
unsloth/Qwen3-14B-unsloth-bnb-4bit,Qwen/Qwen3-14B,quantized,hf_model_unsloth__Qwen3-14B-unsloth-bnb-4bit,hf_model_Qwen__Qwen3-14B,unsloth,Qwen,202504,202504,0
diffusers/stable-diffusion-xl-1.0-inpainting-0.1,stabilityai/stable-diffusion-xl-base-1.0,finetune,hf_model_diffusers__stable-diffusion-xl-1.0-inpainting-0.1,hf_model_stabilityai__stable-diffusion-xl-base-1.0,diffusers,stabilityai,202309,202307,2
boboliu/Qwen3-Embedding-4B-W4A16-G128,Qwen/Qwen3-Embedding-4B,quantized,hf_model_boboliu__Qwen3-Embedding-4B-W4A16-G128,hf_model_Qwen__Qwen3-Embedding-4B,boboliu,Qwen,202506,202506,0
